tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,8b90388d2891ba80_score,player_9bbbbad2_x,player_9bbbbad2_y,player_9bbbbad2_move_target,player_9bbbbad2_item,player_9bbbbad2_score,player_9bbbbad2_cut_speed,player_9bbbbad2_speed,player_cfeae09b_x,player_cfeae09b_y,player_cfeae09b_move_target,player_cfeae09b_item,player_cfeae09b_score,player_cfeae09b_cut_speed,player_cfeae09b_speed,c94bfa61358d2a87_score,acc9f81c8792391f_message,d4a0e16604d314e9_score
1833,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,32.5868276245178,31.516564248701453,,tomato,0,1.0,12.0,30.249999999999645,24.0,,tomato_cut,0,0.2,30.0,,,
1834,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,32.231139341418604,31.86796977692529,,tomato,0,1.0,12.0,30.249999999999645,24.0,,tomato_cut,0,0.2,30.0,,,
1835,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,31.875451058319534,32.21937530514912,,tomato,0,1.0,12.0,30.249999999999645,24.0,,tomato_cut,0,0.2,30.0,,,
1836,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,31.51976277522069,32.57078083337296,,tomato,0,1.0,12.0,31.499999999999574,24.0,,tomato_cut,0,0.2,30.0,,,
1837,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,31.16407449212185,32.92218636159679,,tomato,0,1.0,12.0,32.749999999999716,24.0,,tomato_cut,0,0.2,30.0,,,
1838,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,30.808386209023006,33.27359188982063,,tomato,0,1.0,12.0,34.0,24.0,,tomato_cut,0,0.2,30.0,,,
1839,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,30.452697925924163,33.624997418044465,,tomato,0,1.0,12.0,35.250000000000284,24.0,,tomato_cut,0,0.2,30.0,,,
1840,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,30.09700964282532,33.9764029462683,,tomato,0,1.0,12.0,36.50000000000057,24.0,,tomato_cut,0,0.2,30.0,,,
1841,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,29.741321359726477,34.32780847449214,,tomato,0,1.0,12.0,37.75000000000085,24.0,,tomato_cut,0,0.2,30.0,,,
1842,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,29.385633076627634,34.67921400271597,,tomato,0,1.0,12.0,39.00000000000114,24.0,,tomato_cut,0,0.2,30.0,,,
1843,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,29.02994479352879,35.03061953093981,,tomato,0,1.0,12.0,40.0,24.0,,tomato_cut,0,0.2,30.0,,,
1844,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,28.67425651042995,35.382025059163645,,tomato,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1845,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,28.318568227331106,35.73343058738748,,tomato,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1846,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,27.962879944232263,36.08483611561132,,tomato,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1847,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,27.607191661133193,36.43624164383515,,tomato,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1848,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,27.251503378033995,36.78764717205899,,tomato,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1849,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,26.895815094934797,37.139052700282825,,tomato,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1850,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,26.5401268118356,37.49045822850666,,tomato,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1851,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,26.1844385287364,37.8418637567305,,tomato,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1852,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,25.828750245637202,38.19326928495433,,tomato,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1853,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,25.473061962538004,38.54467481317798,,tomato,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1854,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,25.117373679438806,38.896080341401564,,tomato,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1855,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.761685396339608,39.24748586962515,,tomato,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1856,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.40599711324041,39.598891397848746,,tomato,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1857,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1858,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.0,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1859,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.041666666666666664,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1860,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.08333333333333333,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1861,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.125,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1862,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.16666666666666666,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1863,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.20833333333333331,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1864,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.24999999999999997,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1865,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.29166666666666663,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1866,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.3333333333333333,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1867,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.375,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1868,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.4166666666666667,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1869,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.45833333333333337,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1870,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.5,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1871,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.5416666666666666,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1872,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.5833333333333333,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1873,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.6249999999999999,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1874,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.6666666666666665,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1875,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.7083333333333331,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1876,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1877,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.7916666666666664,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1878,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.833333333333333,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1879,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.8749999999999997,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1880,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.9166666666666663,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1881,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.9583333333333329,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1882,train,True,0,1,None_cut,4.0,3,0,2,tomato,0.9999999999999996,0,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1883,train,True,0,1,None_cut,4.0,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1884,train,True,0,1,None_cut,4.0,3,0,2,tomato,1.083333333333333,1,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1885,train,True,0,1,None_cut,4.0,3,0,2,tomato,1.1249999999999998,1,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1886,train,True,0,1,None_cut,4.0,3,0,2,tomato,1.1666666666666665,1,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1887,train,True,0,1,None_cut,4.0,3,0,2,tomato,1.2083333333333333,1,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1888,train,True,0,1,None_cut,4.0,3,0,2,tomato,1.25,1,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1889,train,True,0,1,None_cut,4.0,3,0,2,tomato,1.2916666666666667,1,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1890,train,True,0,1,None_cut,4.0,3,0,2,tomato,1.3333333333333335,1,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1891,train,True,0,1,None_cut,4.0,3,0,2,tomato,1.3750000000000002,1,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1892,train,True,0,1,None_cut,4.0,3,0,2,tomato,1.416666666666667,1,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1893,train,True,0,1,None_cut,4.0,3,0,2,tomato,1.4583333333333337,1,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1894,train,True,0,1,None_cut,4.0,3,0,2,tomato,1.5000000000000004,1,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1895,train,True,0,1,None_cut,4.0,3,0,2,tomato,1.5416666666666672,1,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
1896,train,True,0,1,None_cut,4.0,3,0,2,tomato,1.583333333333334,1,1,0,None_cut,3.249999999999991,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,12.0,40.0,24.0,,,0,0.2,30.0,,,
