tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,fa1765f789d7e85b_score,player_e664e774_x,player_e664e774_y,player_e664e774_move_target,player_e664e774_item,player_e664e774_score,player_e664e774_cut_speed,player_e664e774_speed,player_f3cd20a1_x,player_f3cd20a1_y,player_f3cd20a1_move_target,player_f3cd20a1_item,player_f3cd20a1_score,player_f3cd20a1_cut_speed,player_f3cd20a1_speed
1921,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6833333333333298,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.87545105832413,63.780624694844924,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1922,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.691666666666663,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.51976277522493,63.4292191666218,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1923,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6999999999999964,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.164074492125735,63.07781363839867,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1924,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7083333333333297,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.80838620902654,62.72640811017555,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1925,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.716666666666663,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.45269792592734,62.37500258195242,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1926,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7249999999999963,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.09700964282814,62.023597053729254,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1927,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7333333333333296,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.74132135972894,61.67219152550566,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1928,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.741666666666663,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.385633076629745,61.32078599728207,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1929,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7499999999999962,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.02994479353055,60.969380469058486,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1930,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.67425651043135,60.61797494083489,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1931,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7666666666666628,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.31856822733215,60.266569412611304,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1932,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7749999999999961,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.96287994423295,59.91516388438771,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1933,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7833333333333294,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.607191661133754,59.56375835616412,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1934,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7916666666666627,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.251503378034556,59.212352827940535,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1935,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.799999999999996,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.89581509493536,58.86094729971694,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1936,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8083333333333294,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.54012681183616,58.50954177149335,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1937,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8166666666666627,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.18443852873696,58.15813624326976,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1938,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.824999999999996,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.828750245637764,57.80673071504617,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1939,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8333333333333293,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.473061962538566,57.455325186822584,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1940,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8416666666666626,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.11737367943937,57.10391965859899,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1941,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8499999999999959,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.76168539634017,56.7525141303754,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1942,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8583333333333292,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.40599711324097,56.40110860215181,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1943,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8666666666666625,1,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1944,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8749999999999958,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1945,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1946,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8916666666666624,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1947,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8999999999999957,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1948,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.908333333333329,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1949,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9166666666666623,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1950,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9249999999999956,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1951,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.933333333333329,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1952,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9416666666666622,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1953,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9499999999999955,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1954,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9583333333333288,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1955,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9666666666666621,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1956,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9749999999999954,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1957,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9833333333333287,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1958,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.991666666666662,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1959,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9999999999999953,1,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1960,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.008333333333329,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1961,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.016666666666662,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1962,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0249999999999955,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1963,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0333333333333288,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1964,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.041666666666662,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1965,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0499999999999954,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1966,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0583333333333287,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1967,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.066666666666662,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1968,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0749999999999953,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1969,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0833333333333286,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1970,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.091666666666662,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1971,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.099999999999995,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1972,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1083333333333285,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1973,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.116666666666662,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1974,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.124999999999995,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1975,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1333333333333284,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1976,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1416666666666617,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1977,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.149999999999995,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1978,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1583333333333283,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.500000000000256,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1979,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1666666666666616,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.00000000000051,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1980,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.174999999999995,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.50000000000077,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1981,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1833333333333282,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.00000000000102,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1982,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1916666666666615,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.50000000000128,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1983,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.199999999999995,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.000000000001535,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1984,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.208333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.50000000000179,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1985,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.2166666666666615,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.000000000002046,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1986,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.2249999999999948,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.5000000000023,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1987,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.233333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.00000000000256,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1988,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.2416666666666614,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.500000000002814,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1989,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.2499999999999947,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.00000000000307,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1990,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.258333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.500000000003325,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1991,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.2666666666666613,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.00000000000358,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1992,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.2749999999999946,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.50000000000384,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1993,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.00000000000409,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1994,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.291666666666661,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.50000000000364,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1995,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.2999999999999945,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.00000000000318,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1996,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.308333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.50000000000273,56.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1997,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.316666666666661,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.90747766228708,56.28976189317973,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1998,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3249999999999944,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.31495532457143,56.57952378635946,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1999,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3333333333333277,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.72243298685578,56.86928567953919,,tomato_salad,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
