tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,c9df4aeb99167dda_score,player_c0983c61_x,player_c0983c61_y,player_c0983c61_move_target,player_c0983c61_item,player_c0983c61_score,player_c0983c61_cut_speed,player_c0983c61_speed,player_98027992_x,player_98027992_y,player_98027992_move_target,player_98027992_item,player_98027992_score,player_98027992_cut_speed,player_98027992_speed
2042,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,,0,0.5,30.0
2043,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2044,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2045,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2046,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2047,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2048,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2049,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2050,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2051,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2052,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2053,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2054,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2055,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2056,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2057,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2058,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2059,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2060,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2061,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2062,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2063,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2064,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2065,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2066,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2067,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2068,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2069,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2070,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2071,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2072,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2073,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2074,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2075,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2076,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2077,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2078,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2079,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2080,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2081,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2082,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2083,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2084,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2085,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2086,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2087,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2088,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2089,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2090,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2091,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2092,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2093,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2094,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2095,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,40.0,,plate,0,0.5,30.0
2096,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,41.250000000000284,,plate,0,0.5,30.0
2097,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,42.50000000000057,,plate,0,0.5,30.0
2098,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,43.75000000000085,,plate,0,0.5,30.0
2099,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,45.00000000000114,,plate,0,0.5,30.0
2100,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,46.25000000000142,,plate,0,0.5,30.0
2101,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,47.500000000001705,,plate,0,0.5,30.0
2102,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,48.75000000000199,,plate,0,0.5,30.0
2103,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,50.000000000002274,,plate,0,0.5,30.0
2104,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,51.25000000000256,,plate,0,0.5,30.0
2105,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,52.50000000000284,,plate,0,0.5,30.0
2106,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,53.750000000003126,,plate,0,0.5,30.0
2107,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,55.00000000000341,,plate,0,0.5,30.0
2108,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,56.250000000003695,,plate,0,0.5,30.0
2109,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,57.50000000000398,,plate,0,0.5,30.0
2110,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,58.75000000000426,,plate,0,0.5,30.0
2111,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,60.00000000000455,,plate,0,0.5,30.0
2112,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,61.25000000000483,,plate,0,0.5,30.0
2113,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,62.500000000005116,,plate,0,0.5,30.0
2114,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,63.7500000000054,,plate,0,0.5,30.0
2115,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,65.00000000000568,,plate,0,0.5,30.0
2116,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,66.25000000000597,,plate,0,0.5,30.0
2117,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,tomato_salad,0,1.0,15.0,40.0,67.50000000000625,,plate,0,0.5,30.0
