tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,aec32225e7c6947c_score,player_064638ed_x,player_064638ed_y,player_064638ed_move_target,player_064638ed_item,player_064638ed_score,player_064638ed_cut_speed,player_064638ed_speed,player_ac9a300e_x,player_ac9a300e_y,player_ac9a300e_move_target,player_ac9a300e_item,player_ac9a300e_score,player_ac9a300e_cut_speed,player_ac9a300e_speed
3688,0,1,,0,2,tomato,0.15833333333333333,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,67.66726188957625,44.33273811042375,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3689,0,1,,0,2,tomato,0.16666666666666666,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,68.02081528016947,43.97918471983053,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3690,0,1,,0,2,tomato,0.175,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,68.37436867076269,43.62563132923731,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3691,0,1,,0,2,tomato,0.18333333333333332,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,68.72792206135591,43.27207793864409,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3692,0,1,,0,2,tomato,0.19166666666666665,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,69.08147545194913,42.91852454805087,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3693,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,69.43502884254235,42.56497115745765,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3694,0,1,,0,2,tomato,0.20833333333333331,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,69.78858223313557,42.21141776686443,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3695,0,1,,0,2,tomato,0.21666666666666665,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,70.14213562372879,41.85786437627121,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3696,0,1,,0,2,tomato,0.22499999999999998,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,70.49568901432201,41.50431098567799,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3697,0,1,,0,2,tomato,0.2333333333333333,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,70.84924240491523,41.15075759508477,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3698,0,1,,0,2,tomato,0.24166666666666664,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.20279579550845,40.79720420449155,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3699,0,1,,0,2,tomato,0.24999999999999997,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.55634918610167,40.44365081389833,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3700,0,1,,0,2,tomato,0.2583333333333333,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.90990257669489,40.09009742330511,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3701,0,1,,0,2,tomato,0.26666666666666666,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.26345596728811,39.73654403271189,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3702,0,1,,0,2,tomato,0.275,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.61700935788133,39.38299064211867,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3703,0,1,,0,2,tomato,0.2833333333333334,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.97056274847455,39.02943725152545,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3704,0,1,,0,2,tomato,0.29166666666666674,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,73.32411613906777,38.67588386093223,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3705,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,73.67766952966099,38.32233047033901,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3706,0,1,,0,2,tomato,0.30833333333333346,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,74.03122292025421,37.96877707974579,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3707,0,1,,0,2,tomato,0.3166666666666668,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,74.38477631084743,37.61522368915257,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3708,0,1,,0,2,tomato,0.3250000000000002,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,74.73832970144065,37.26167029855935,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3709,0,1,,0,2,tomato,0.33333333333333354,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,75.09188309203387,36.90811690796613,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3710,0,1,,0,2,tomato,0.3416666666666669,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,75.44543648262709,36.55456351737291,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3711,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,75.79898987322031,36.20101012677969,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3712,0,1,,0,2,tomato,0.3583333333333336,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,76.15254326381353,35.84745673618647,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3713,0,1,,0,2,tomato,0.366666666666667,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,76.50609665440675,35.49390334559325,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3714,0,1,,0,2,tomato,0.37500000000000033,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,76.85965004499997,35.14034995500003,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3715,0,1,,0,2,tomato,0.3833333333333337,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,77.21320343559319,34.786796564406814,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3716,0,1,,0,2,tomato,0.39166666666666705,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,77.5667568261864,34.433243173813594,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3717,0,1,,0,2,tomato,0.4000000000000004,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,77.92031021677963,34.079689783220374,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3718,0,1,,0,2,tomato,0.40833333333333377,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,78.27386360737285,33.726136392627154,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3719,0,1,,0,2,tomato,0.41666666666666713,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,78.62741699796607,33.372583002033934,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3720,0,1,,0,2,tomato,0.4250000000000005,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,78.98097038855929,33.019029611440715,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3721,0,1,,0,2,tomato,0.43333333333333385,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,79.3345237791525,32.665476220847495,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3722,0,1,,0,2,tomato,0.4416666666666672,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,79.68807716974572,32.311922830254275,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3723,0,1,,0,2,tomato,0.45000000000000057,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,80.04163056033894,31.958369439661055,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3724,0,1,,0,2,tomato,0.4583333333333339,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,80.39518395093216,31.604816049067836,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3725,0,1,,0,2,tomato,0.4666666666666673,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,80.74873734152538,31.251262658474616,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3726,0,1,,0,2,tomato,0.47500000000000064,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,81.1022907321186,30.897709267881396,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3727,0,1,,0,2,tomato,0.483333333333334,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,81.45584412271182,30.544155877288176,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3728,0,1,,0,2,tomato,0.49166666666666736,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,81.80939751330504,30.190602486694956,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3729,0,1,,0,2,tomato,0.5000000000000007,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,82.16295090389826,29.837049096101737,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3730,0,1,,0,2,tomato,0.508333333333334,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,82.51650429449148,29.483495705508517,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3731,0,1,,0,2,tomato,0.5166666666666673,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,82.8700576850847,29.129942314915297,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3732,0,1,,0,2,tomato,0.5250000000000006,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,83.22361107567792,28.776388924322077,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3733,0,1,,0,2,tomato,0.5333333333333339,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,83.57716446627114,28.422835533728858,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3734,0,1,,0,2,tomato,0.5416666666666672,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,83.93071785686436,28.069282143135638,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3735,0,1,,0,2,tomato,0.5500000000000005,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,84.28427124745758,27.715728752542418,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3736,0,1,,0,2,tomato,0.5583333333333338,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,84.6378246380508,27.3621753619492,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3737,0,1,,0,2,tomato,0.5666666666666671,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,84.99137802864402,27.00862197135598,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3738,0,1,,0,2,tomato,0.5750000000000004,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,85.34493141923724,26.65506858076276,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3739,0,1,,0,2,tomato,0.5833333333333337,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,85.69848480983046,26.30151519016954,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3740,0,1,,0,2,tomato,0.591666666666667,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,86.05203820042368,25.94796179957632,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3741,0,1,,0,2,tomato,0.6000000000000003,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,86.4055915910169,25.5944084089831,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3742,0,1,,0,2,tomato,0.6083333333333336,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,86.75914498161012,25.24085501838988,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3743,0,1,,0,2,tomato,0.6166666666666669,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,87.11269837220334,24.88730162779666,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3744,0,1,,0,2,tomato,0.6250000000000002,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,87.46625176279656,24.53374823720344,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3745,0,1,,0,2,tomato,0.6333333333333335,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3746,0,1,,0,2,tomato,0.6416666666666668,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3747,0,1,,0,2,tomato,0.6500000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3748,0,1,,0,2,tomato,0.6583333333333334,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3749,0,1,,0,2,tomato,0.6666666666666667,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3750,0,1,,0,2,tomato,0.675,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3751,0,1,,0,2,tomato,0.6833333333333333,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3752,0,1,,0,2,tomato,0.6916666666666667,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3753,0,1,,0,2,tomato,0.7,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3754,0,1,,0,2,tomato,0.7083333333333333,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3755,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3756,0,1,,0,2,tomato,0.7249999999999999,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3757,0,1,,0,2,tomato,0.7333333333333332,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3758,0,1,,0,2,tomato,0.7416666666666665,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3759,0,1,,0,2,tomato,0.7499999999999998,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3760,0,1,,0,2,tomato,0.7583333333333331,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3761,0,1,,0,2,tomato,0.7666666666666664,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3762,0,1,,0,2,tomato,0.7749999999999997,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3763,0,1,,0,2,tomato,0.783333333333333,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3764,0,1,,0,2,tomato,0.7916666666666663,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3765,0,1,,0,2,tomato,0.7999999999999996,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,4,0.2,30.0
