tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,ca6d370505a3071a_score,player_518a76b4_x,player_518a76b4_y,player_518a76b4_move_target,player_518a76b4_item,player_518a76b4_score,player_518a76b4_cut_speed,player_518a76b4_speed,player_d96d0d8f_x,player_d96d0d8f_y,player_d96d0d8f_move_target,player_d96d0d8f_item,player_d96d0d8f_score,player_d96d0d8f_cut_speed,player_d96d0d8f_speed
1918,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato,2.9916666666666587,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.04486269583231,39.82686439542878,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1919,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato,2.999999999999992,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.54490068224607,39.83302759028209,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1920,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.0083333333333253,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.04493866865982,39.83919078513541,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1921,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.0166666666666586,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.54497665507358,39.84535397998872,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1922,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.024999999999992,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.04501464148734,39.85151717484204,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1923,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.033333333333325,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.5450526279011,39.85768036969535,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1924,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.0416666666666585,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.04509061431486,39.86384356454867,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1925,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.049999999999992,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.54512860072862,39.87000675940198,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1926,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.058333333333325,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.04516658714238,39.876169954255296,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1927,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.0666666666666584,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.54520457355613,39.88233314910861,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1928,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.0749999999999917,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.04524255996989,39.888496343961926,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1929,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.083333333333325,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.54528054638365,39.89465953881524,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1930,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.0916666666666583,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.04531853279741,39.900822733668555,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1931,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.0999999999999917,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.54535651921117,39.90698592852187,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1932,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.108333333333325,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.04539450562493,39.913149123375185,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1933,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.1166666666666583,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.54543249203869,39.91931231822871,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1934,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.1249999999999916,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.04547047845244,39.92547551308238,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1935,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.133333333333325,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.5455084648662,39.93163870793605,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1936,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.141666666666658,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.04554645127996,39.93780190278972,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1937,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.1499999999999915,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.54558443769372,39.94396509764339,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1938,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.1583333333333248,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.04562242410748,39.95012829249706,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1939,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.166666666666658,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.54566041052124,39.95629148735073,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1940,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.1749999999999914,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.045698396935,39.9624546822044,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1941,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.1833333333333247,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.54573638334875,39.96861787705807,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1942,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.191666666666658,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.04577436976251,39.97478107191174,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1943,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.1999999999999913,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.54581235617627,39.98094426676541,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1944,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.04585034259003,39.98710746161908,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1945,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.54588832900379,39.99327065647275,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1946,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.224999999999991,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.08921341235464,40.10301158955734,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1947,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.2333333333333245,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.73354172189204,40.4544339118474,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1948,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.241666666666658,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.3778700314304,40.805856234137465,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1949,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.249999999999991,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.02219834096886,41.15727855642753,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1950,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.2583333333333244,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.66652665050732,41.50870087871759,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1951,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.2666666666666577,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.31085496004577,41.86012320100765,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1952,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.274999999999991,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.95518326958423,42.211545523297715,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1953,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.59951157912269,42.56296784558778,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1954,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.2916666666666576,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.24383988866114,42.91439016787784,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1955,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.299999999999991,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.88816819819961,43.2658124901679,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1956,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.3083333333333242,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.53249650773806,43.617234812457966,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1957,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.3166666666666575,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.17682481727653,43.96865713474803,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1958,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.324999999999991,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.82115312681498,44.32007945703809,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1959,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.333333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.46548143635344,44.67150177932815,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1960,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.3416666666666575,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.1098097458919,45.022924101618216,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1961,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.3499999999999908,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.75413805543036,45.37434642390828,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1962,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.358333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.39846636496881,45.72576874619834,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1963,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.3666666666666574,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.04279467450726,46.0771910684884,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1964,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.3749999999999907,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.68712298404573,46.428613390778466,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1965,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.383333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.33145129358418,46.78003571306853,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1966,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.3916666666666573,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.97577960312265,47.13145803535859,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1967,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.6201079126611,47.482880357648654,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1968,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.408333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.26443622219956,47.834302679938716,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1969,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.416666666666657,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.90876453173793,48.18572500222878,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1970,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.4249999999999905,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.55309284127604,48.53714732451884,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1971,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.19742115081415,48.888569646809195,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1972,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.84174946035226,49.23999196909963,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1973,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.48607776989037,49.59141429139006,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1974,0,1,,0,2,None_cut,3.191666666666658,3,0,3,tomato_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.13040607942848,49.942836613680484,,plate,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
1975,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.77473438896659,50.294258935970916,,plate,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1976,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.4190626985047,50.64568125826135,,plate,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1977,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.063391008042814,50.99710358055177,,plate,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1978,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.707719317580924,51.348525902842205,,plate,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1979,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.352047627119035,51.69994822513263,,plate,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1980,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.996375936657145,52.05137054742306,,plate,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1981,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.640704246195256,52.402792869713494,,plate,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1982,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.285032555733366,52.75421519200392,,plate,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1983,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.92936086527148,53.10563751429435,,plate,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1984,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.57368917480959,53.45705983658478,,plate,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1985,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.2180174843477,53.80848215887521,,plate,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1986,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.86234579388581,54.15990448116564,,plate,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1987,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.50667410342392,54.51132680345607,,plate,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1988,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.15100241296203,54.8627491257465,,plate,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1989,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.79533072250014,55.21417144803693,,plate,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1990,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.43965903203825,55.56559377032736,,plate,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1991,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,plate,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1992,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
1993,0,1,,0,2,None_cut,3.191666666666658,3,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
