tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,74d21527e48348bc_score,player_e107d331_x,player_e107d331_y,player_e107d331_move_target,player_e107d331_item,player_e107d331_score,player_e107d331_cut_speed,player_e107d331_speed,player_b2b40133_x,player_b2b40133_y,player_b2b40133_move_target,player_b2b40133_item,player_b2b40133_score,player_b2b40133_cut_speed,player_b2b40133_speed
3861,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.166666666666668,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,102.83181542073731,25.18271491443263,,,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3862,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.1875000000000013,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,103.27101723605698,24.738050135728123,,,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3863,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.208333333333335,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,103.71021905137584,24.293385357023617,,,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3864,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.2291666666666683,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3865,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.2500000000000018,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3866,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.2708333333333353,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3867,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.2916666666666687,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3868,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.312500000000002,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3869,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.3333333333333357,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3870,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.354166666666669,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3871,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.3750000000000027,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3872,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.395833333333336,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3873,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.4166666666666696,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3874,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.437500000000003,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3875,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.4583333333333366,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3876,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.47916666666667,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3877,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.5000000000000036,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3878,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.520833333333337,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3879,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.5416666666666705,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3880,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.562500000000004,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3881,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.5833333333333375,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3882,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.604166666666671,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3883,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.6250000000000044,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3884,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.645833333333338,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3885,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.6666666666666714,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3886,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.687500000000005,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3887,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.7083333333333384,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3888,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.729166666666672,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3889,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.7500000000000053,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3890,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.770833333333339,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3891,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.7916666666666723,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3892,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.8125000000000058,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3893,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.8333333333333393,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3894,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.8541666666666727,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3895,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.875000000000006,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3896,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.8958333333333397,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3897,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.916666666666673,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3898,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.9375000000000067,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3899,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.95833333333334,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3900,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.9791666666666736,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3901,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.000000000000007,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3902,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.0208333333333406,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3903,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.041666666666674,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3904,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.0625000000000075,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3905,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.083333333333341,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3906,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.1041666666666745,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3907,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.125000000000008,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3908,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.1458333333333415,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3909,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.166666666666675,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3910,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.1875000000000084,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3911,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.208333333333342,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3912,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.2291666666666754,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3913,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.250000000000009,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3914,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.2708333333333424,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,103.37500000000057,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3915,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.291666666666676,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,102.75000000000114,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3916,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.3125000000000093,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,102.1250000000017,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3917,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.333333333333343,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,101.50000000000227,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3918,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.3541666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,100.87500000000284,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3919,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.3750000000000098,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,100.25000000000341,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3920,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,99.62500000000398,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3921,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,99.00000000000455,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3922,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,98.37500000000512,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3923,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,97.75000000000568,24.0,,plate,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
3924,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,97.12500000000625,24.0,,plate,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
3925,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,96.50000000000682,24.0,,plate,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
3926,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,95.87500000000739,24.0,,plate,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
3927,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,95.25000000000796,24.0,,plate,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
3928,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,94.62500000000853,24.0,,plate,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
3929,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,94.0000000000091,24.0,,plate,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
3930,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,93.37500000000966,24.0,,plate,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
3931,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,92.75000000001023,24.0,,plate,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
3932,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,92.1250000000108,24.0,,plate,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
3933,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,91.50000000001137,24.0,,plate,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
3934,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,90.87500000001194,24.0,,plate,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
3935,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,90.2500000000125,24.0,,plate,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
3936,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,89.62500000001307,24.0,,plate,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
3937,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.3958333333333433,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,89.00000000001364,24.0,,plate,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
