tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,3ca26eb00a8710d7_score,player_88d0e9ea_x,player_88d0e9ea_y,player_88d0e9ea_move_target,player_88d0e9ea_item,player_88d0e9ea_score,player_88d0e9ea_cut_speed,player_88d0e9ea_speed,player_877fb03b_x,player_877fb03b_y,player_877fb03b_move_target,player_877fb03b_item,player_877fb03b_score,player_877fb03b_cut_speed,player_877fb03b_speed
2784,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6083333333333336,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2785,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6083333333333336,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2786,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6083333333333336,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2787,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6166666666666669,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2788,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6166666666666669,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2789,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6166666666666669,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2790,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6166666666666669,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2791,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6166666666666669,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2792,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6250000000000002,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2793,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6333333333333335,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2794,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6416666666666668,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2795,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6500000000000001,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2796,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6583333333333334,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2797,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6666666666666667,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2798,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.675,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2799,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.675,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2800,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.675,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2801,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.675,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2802,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.675,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2803,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.675,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2804,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.675,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2805,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.675,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2806,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2807,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6916666666666667,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2808,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6916666666666667,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2809,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6916666666666667,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2810,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6916666666666667,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2811,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6916666666666667,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2812,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6916666666666667,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2813,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6916666666666667,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2814,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6916666666666667,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2815,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.6916666666666667,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2816,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2817,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7083333333333333,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2818,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7083333333333333,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2819,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7083333333333333,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2820,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7083333333333333,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2821,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7083333333333333,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2822,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7083333333333333,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2823,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7083333333333333,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2824,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7083333333333333,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2825,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7083333333333333,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2826,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7166666666666666,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2827,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7166666666666666,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2828,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7166666666666666,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2829,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7166666666666666,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2830,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7166666666666666,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2831,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7249999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2832,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2833,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2834,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2835,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2836,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2837,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2838,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2839,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2840,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2841,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7499999999999998,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2842,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7499999999999998,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2843,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7499999999999998,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2844,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7499999999999998,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2845,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7499999999999998,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2846,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7583333333333331,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2847,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7666666666666664,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2848,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7666666666666664,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2849,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7666666666666664,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2850,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7666666666666664,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2851,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7666666666666664,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2852,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7749999999999997,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2853,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.783333333333333,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2854,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7916666666666663,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2855,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.7999999999999996,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2856,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.8083333333333329,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2857,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.8166666666666662,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2858,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.8249999999999995,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2859,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.8333333333333328,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2860,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.8416666666666661,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2861,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.8416666666666661,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2862,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,0.8416666666666661,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
