tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,d695caff657b08d1_score,player_3dc25d5e_x,player_3dc25d5e_y,player_3dc25d5e_move_target,player_3dc25d5e_item,player_3dc25d5e_score,player_3dc25d5e_cut_speed,player_3dc25d5e_speed,player_8e0f7d92_x,player_8e0f7d92_y,player_8e0f7d92_move_target,player_8e0f7d92_item,player_8e0f7d92_score,player_8e0f7d92_cut_speed,player_8e0f7d92_speed,64d953e6405a43eb_score,16f5debf317c3c6c_message,b22d52751c9f2da3_score
3964,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.03124200610057,26.198934476028207,,,1,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,1.0
3965,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.79440672388267,26.017996683786343,,,1,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,1.0
3966,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.55757144166478,25.837058891544476,,,1,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,1.0
3967,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.32073615944688,25.656121099302613,,,1,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,1.0
3968,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.083900877228984,25.47518330706075,,,1,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,1.0
3969,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.84706559501109,25.294245514818886,,,1,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,1.0
3970,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.610230312793192,25.11330772257702,,,1,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,1.0
3971,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.373395030575296,24.932369930335156,,,1,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,1.0
3972,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.1365597483574,24.751432138093293,,,1,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,1.0
3973,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.899724466139503,24.57049434585143,,,1,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,1.0
3974,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.662889183921607,24.389556553609562,,,1,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,1.0
3975,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.42605390170371,24.2086187613677,,,1,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,1.0
3976,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,1.0
3977,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,56.88388347648305,55.11611652351695,,,0,1.0,30.0,,,1.0
3978,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,57.7677669529661,54.2322330470339,,,0,1.0,30.0,,,1.0
3979,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,58.65165042944915,53.34834957055085,,,0,1.0,30.0,,,1.0
3980,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,59.5355339059322,52.4644660940678,,,0,1.0,30.0,,,1.0
3981,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,60.41941738241525,51.58058261758475,,,0,1.0,30.0,,,1.0
3982,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,61.3033008588983,50.6966991411017,,,0,1.0,30.0,,,1.0
3983,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,62.187184335381346,49.812815664618654,,,0,1.0,30.0,,,1.0
3984,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,63.071067811864395,48.928932188135605,,,0,1.0,30.0,,,1.0
3985,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,63.954951288347445,48.045048711652555,,,0,1.0,30.0,,,1.0
3986,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,64.8388347648305,47.161165235169506,,,0,1.0,30.0,,,1.0
3987,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,65.72271824131354,46.277281758686456,,,0,1.0,30.0,,,1.0
3988,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,66.6066017177966,45.39339828220341,,,0,1.0,30.0,,,1.0
3989,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,67.49048519427964,44.50951480572036,,,0,1.0,30.0,,,1.0
3990,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,68.37436867076269,43.62563132923731,,,0,1.0,30.0,,,1.0
3991,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,69.25825214724574,42.74174785275426,,,0,1.0,30.0,,,1.0
3992,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,70.14213562372879,41.85786437627121,,,0,1.0,30.0,,,1.0
3993,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,71.02601910021184,40.97398089978816,,,0,1.0,30.0,,,1.0
3994,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,1,1.0,30.0,71.90990257669489,40.09009742330511,,,0,1.0,30.0,,,1.0
3995,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.24999999999993,24.0,,tomato_cut,1,1.0,30.0,72.79378605317794,39.20621394682206,,,0,1.0,30.0,,,1.0
3996,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.499999999999858,24.0,,tomato_cut,1,1.0,30.0,73.67766952966099,38.32233047033901,,,0,1.0,30.0,,,1.0
3997,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.749999999999787,24.0,,tomato_cut,1,1.0,30.0,74.56155300614404,37.43844699385596,,,0,1.0,30.0,,,1.0
3998,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.999999999999716,24.0,,tomato_cut,1,1.0,30.0,75.44543648262709,36.55456351737291,,,0,1.0,30.0,,,1.0
3999,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.249999999999645,24.0,,tomato_cut,1,1.0,30.0,76.32931995911014,35.67068004088986,,,0,1.0,30.0,,,1.0
4000,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.499999999999574,24.0,,tomato_cut,1,1.0,30.0,77.21320343559319,34.786796564406814,,,0,1.0,30.0,,,1.0
4001,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.749999999999716,24.0,,tomato_cut,1,1.0,30.0,78.09708691207624,33.902913087923764,,,0,1.0,30.0,,,1.0
4002,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.0,24.0,,tomato_cut,1,1.0,30.0,78.98097038855929,33.019029611440715,,,0,1.0,30.0,,,1.0
4003,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.250000000000284,24.0,,tomato_cut,1,1.0,30.0,79.86485386504233,32.135146134957665,,,0,1.0,30.0,,,1.0
4004,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.50000000000057,24.0,,tomato_cut,1,1.0,30.0,80.74873734152538,31.251262658474616,,,0,1.0,30.0,,,1.0
4005,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.75000000000085,24.0,,tomato_cut,1,1.0,30.0,81.63262081800843,30.367379181991566,,,0,1.0,30.0,,,1.0
4006,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.00000000000114,24.0,,tomato_cut,1,1.0,30.0,82.51650429449148,29.483495705508517,,,0,1.0,30.0,,,1.0
4007,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,tomato_cut,1,1.0,30.0,83.40038777097453,28.599612229025468,,,0,1.0,30.0,,,1.0
4008,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,84.28427124745758,27.715728752542418,,,0,1.0,30.0,,,1.0
4009,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,85.16815472394063,26.83184527605937,,,0,1.0,30.0,,,1.0
4010,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,86.05203820042368,25.94796179957632,,,0,1.0,30.0,,,1.0
4011,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,86.93592167690673,25.06407832309327,,,0,1.0,30.0,,,1.0
4012,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,88.0,24.0,,,0,1.0,30.0,,,1.0
4013,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,1.0
4014,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,1.0
4015,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,1.0
4016,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,1.0
4017,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,1.0
4018,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,1.0
4019,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,1.0
4020,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,1.0
4021,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,1.0
4022,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,1.0
4023,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,1.0
4024,test,True,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,1.0
