tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,261a5eee84d5378d_score,player_481e8dc7_x,player_481e8dc7_y,player_481e8dc7_move_target,player_481e8dc7_item,player_481e8dc7_score,player_481e8dc7_cut_speed,player_481e8dc7_speed,player_0c3a4ff1_x,player_0c3a4ff1_y,player_0c3a4ff1_move_target,player_0c3a4ff1_item,player_0c3a4ff1_score,player_0c3a4ff1_cut_speed,player_0c3a4ff1_speed,4f0473f807b3f6f1_score,55d425817e7691a7_message,c0a22da13632282c_score
3180,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.84821199994242,134.7953822696395,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3181,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.74255137154408,133.92207986588414,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3182,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.63689074314574,133.04877746212878,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3183,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.5312301147474,132.17547505837342,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3184,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.42556948634906,131.30217265461806,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3185,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.31990885795072,130.4288702508627,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3186,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.21424822955238,129.55556784710734,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3187,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.10858760115404,128.68226544335198,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3188,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.0029269727557,127.80896303959693,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3189,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.89726634435736,126.93566063584299,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3190,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.79160571595902,126.06235823208905,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3191,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.68594508756068,125.18905582833484,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3192,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.58028445916234,124.31575342457992,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3193,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.474623830764,123.442451020825,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3194,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.36896320236566,122.56914861707008,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3195,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.26330257396732,121.69584621331515,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3196,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.385392923307066,120.45182292310008,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3197,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.50748327264681,119.20779963288501,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3198,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.62957362198655,117.96377634266995,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3199,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.751663971326295,116.71975305245488,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3200,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.8737543206657,115.47572976223981,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3201,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.995844670005056,114.23170647202474,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3202,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.117935019344415,112.98768318180967,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3203,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.24002536868378,111.7436598915946,,,0,1.0,30.0,57.250000000000284,40.0,,,0,1.0,30.0,,,0.0
3204,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.36211571802314,110.49963660137954,,,0,1.0,30.0,58.50000000000057,40.0,,,0,1.0,30.0,,,0.0
3205,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.4842060673625,109.25561331116447,,,0,1.0,30.0,59.75000000000085,40.0,,,0,1.0,30.0,,,0.0
3206,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.606296416701866,108.0115900209494,,,0,1.0,30.0,61.00000000000114,40.0,,,0,1.0,30.0,,,0.0
3207,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.728386766041226,106.76756673073433,,,0,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,0.0
3208,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.850477115380585,105.52354344051926,,,0,1.0,30.0,63.500000000001705,40.0,,,0,1.0,30.0,,,0.0
3209,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.97256746471995,104.2795201503042,,,0,1.0,30.0,64.75000000000199,40.0,,,0,1.0,30.0,,,0.0
3210,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.98246968162469,103.0299393107184,,,0,1.0,30.0,66.00000000000227,40.0,,,0,1.0,30.0,,,0.0
3211,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.98392763049672,101.77994016096493,,,0,1.0,30.0,67.25000000000256,40.0,,,0,1.0,30.0,,,0.0
3212,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.98538557936875,100.52994101121145,,,0,1.0,30.0,68.50000000000284,40.0,,,0,1.0,30.0,,,0.0
3213,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.98684352824078,99.27994186145797,,,0,1.0,30.0,69.75000000000313,40.0,,,0,1.0,30.0,,,0.0
3214,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.98830147711281,98.02994271170449,,,0,1.0,30.0,71.00000000000341,40.0,,,0,1.0,30.0,,,0.0
3215,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.98975942598484,96.77994356195101,,,0,1.0,30.0,72.2500000000037,40.0,,,0,1.0,30.0,,,0.0
3216,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99121737485687,95.52994441219754,,,0,1.0,30.0,73.50000000000398,40.0,,,0,1.0,30.0,,,0.0
3217,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.9926753237289,94.27994526244406,,,0,1.0,30.0,74.75000000000426,40.0,,,0,1.0,30.0,,,0.0
3218,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99413327260093,93.02994611269058,,,0,1.0,30.0,76.00000000000455,40.0,,,0,1.0,30.0,,,0.0
3219,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.995591221472964,91.7799469629371,,,0,1.0,30.0,77.25000000000483,40.0,,,0,1.0,30.0,,,0.0
3220,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.997049170344994,90.52994781318363,,,0,1.0,30.0,78.50000000000512,40.0,,,0,1.0,30.0,,,0.0
3221,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.998507119216825,89.27994866343015,,,0,1.0,30.0,79.7500000000054,40.0,,,0,1.0,30.0,,,0.0
3222,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99977778736567,88.02994940316029,,,0,1.0,30.0,81.00000000000568,40.0,,,0,1.0,30.0,,,0.0
3223,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.9997951152925,86.7799494032808,,,0,1.0,30.0,82.25000000000597,40.0,,,0,1.0,30.0,,,0.0
3224,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99981244321933,85.5299494034013,,,0,1.0,30.0,83.50000000000625,40.0,,,0,1.0,30.0,,,0.0
3225,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99982977114615,84.27994940352181,,,0,1.0,30.0,84.75000000000654,40.0,,,0,1.0,30.0,,,0.0
3226,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99984709907298,83.02994940364232,,,0,1.0,30.0,86.00000000000682,40.0,,,0,1.0,30.0,,,0.0
3227,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99986442699981,81.77994940376283,,,0,1.0,30.0,87.2500000000071,40.0,,,0,1.0,30.0,,,0.0
3228,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99988175492663,80.52994940388334,,,0,1.0,30.0,88.29803951736653,39.50810911865716,,,0,1.0,30.0,,,0.0
3229,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99989908285346,79.27994940400384,,,0,1.0,30.0,89.18739579836529,38.62973254483066,,,0,1.0,30.0,,,0.0
3230,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99991641078064,78.02994940412435,,,0,1.0,30.0,90.07675207936404,37.75135597100416,,,0,1.0,30.0,,,0.0
3231,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999933738707824,76.77994940424486,,,0,1.0,30.0,90.9661083603628,36.87297939717766,,,0,1.0,30.0,,,0.0
3232,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999951066635006,75.52994940436537,,,0,1.0,30.0,91.85546464136155,35.99460282335116,,,0,1.0,30.0,,,0.0
3233,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99996839456219,74.27994940448588,,,0,1.0,30.0,92.7448209223603,35.11622624952466,,,0,1.0,30.0,,,0.0
3234,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99998572248937,73.02994940460638,,,0,1.0,30.0,93.63417720335906,34.23784967569816,,,0,1.0,30.0,,,0.0
3235,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999740016224,71.77994940468703,,,0,1.0,30.0,94.52353348435781,33.35947310187166,,,0,1.0,30.0,,,0.0
3236,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999760610666,70.52994940468675,,,0,1.0,30.0,95.41288976535657,32.48109652804516,,,0,1.0,30.0,,,0.0
3237,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999781205108,69.27994940468646,,,0,1.0,30.0,96.30224604635532,31.602719954218657,,,0,1.0,30.0,,,0.0
3238,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999801799585,68.02994940468618,,,0,1.0,30.0,97.19160232735408,30.724343380392156,,,0,1.0,30.0,,,0.0
3239,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999822394062,66.7799494046859,,,0,1.0,30.0,98.08095860835283,29.845966806565656,,,0,1.0,30.0,,,0.0
3240,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999998429885395,65.52994940468561,,,0,1.0,30.0,98.97031488935158,28.967590232739155,,,0,1.0,30.0,,,0.0
3241,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999863583017,64.27994940468533,,,0,1.0,30.0,99.85967117035034,28.089213658912655,,,0,1.0,30.0,,,0.0
3242,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999884177494,63.02994940468504,,,0,1.0,30.0,100.7490274513491,27.210837085086226,,,0,1.0,30.0,,,0.0
3243,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999904771971,61.77994940468476,,,0,1.0,30.0,101.63838373234823,26.33246051126008,,,0,1.0,30.0,,,0.0
3244,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999999253664484,60.52994940468447,,,0,1.0,30.0,102.52774001334755,25.454083937433936,,,0,1.0,30.0,,,0.0
3245,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999999459609256,59.27994940468419,,,0,1.0,30.0,103.41709629434688,24.57570736360779,,,0,1.0,30.0,,,0.0
3246,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999966555403,58.029949404683904,,,0,1.0,30.0,104.0,24.0,,,0,1.0,30.0,,,0.0
3247,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.9999998714988,56.77994940468362,,,0,1.0,30.0,104.0,24.0,,tomato,0,1.0,30.0,,,0.0
3248,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.465649404591424,55.721199097018335,,,0,1.0,30.0,104.0,24.0,,tomato,0,1.0,30.0,,,0.0
