tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,649d22291af2f4f6_score,player_c7e5316c_x,player_c7e5316c_y,player_c7e5316c_move_target,player_c7e5316c_item,player_c7e5316c_score,player_c7e5316c_cut_speed,player_c7e5316c_speed,player_699a5e30_x,player_699a5e30_y,player_699a5e30_move_target,player_699a5e30_item,player_699a5e30_score,player_699a5e30_cut_speed,player_699a5e30_speed,19b2cdc44e817e0f_score,40f7348b403924d3_message,bc0968f46c048d59_score
3578,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000798475133706,93.53442016460897,,,0,1.0,30.0,,,0.0
3579,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000618132138946,92.28442017761873,,,0,1.0,30.0,,,0.0
3580,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000437789144186,91.03442019062848,,,0,1.0,30.0,,,0.0
3581,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000257446149426,89.78442020363823,,,0,1.0,30.0,,,0.0
3582,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000077103154666,88.53442021664799,,,0,1.0,30.0,,,0.0
3583,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.00002680995647,87.28442022016249,,,0,1.0,30.0,,,0.0
3584,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.00002461736796,86.03442022016505,,,0,1.0,30.0,,,0.0
3585,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.00002242477945,84.7844202201676,,,0,1.0,30.0,,,0.0
3586,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000020232190938,83.53442022017016,,,0,1.0,30.0,,,0.0
3587,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000018039602427,82.28442022017272,,,0,1.0,30.0,,,0.0
3588,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000015847013916,81.03442022017528,,,0,1.0,30.0,,,0.0
3589,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000013654425377,79.78442022017784,,,0,1.0,30.0,,,0.0
3590,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.00001146183669,78.5344202201804,,,0,1.0,30.0,,,0.0
3591,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000009269248,77.28442022018295,,,0,1.0,30.0,,,0.0
3592,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000007076659312,76.03442022018551,,,0,1.0,30.0,,,0.0
3593,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000004884070623,74.78442022018807,,,0,1.0,30.0,,,0.0
3594,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000002691481935,73.53442022019063,,,0,1.0,30.0,,,0.0
3595,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000498893247,72.28442022019318,,,0,1.0,30.0,,,0.0
3596,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3597,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3598,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3599,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3600,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3601,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3602,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3603,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3604,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3605,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3606,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3607,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3608,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3609,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3610,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3611,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3612,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3613,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3614,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3615,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3616,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3617,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3618,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3619,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3620,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3621,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3622,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3623,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3624,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3625,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3626,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3627,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3628,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3629,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3630,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3631,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3632,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3633,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3634,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3635,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3636,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3637,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3638,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3639,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3640,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3641,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3642,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3643,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3644,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3645,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
3646,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.000000345412037,72.19692022019336,,,0,1.0,30.0,,,0.0
