tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,49c9d9e85ec093c9_score,player_6c6d026c_x,player_6c6d026c_y,player_6c6d026c_move_target,player_6c6d026c_item,player_6c6d026c_score,player_6c6d026c_cut_speed,player_6c6d026c_speed,player_d1cd465b_x,player_d1cd465b_y,player_d1cd465b_move_target,player_d1cd465b_item,player_d1cd465b_score,player_d1cd465b_cut_speed,player_d1cd465b_speed
2158,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato,2.9166666666666647,2,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,58.5745098329686,53.4564762721765,,plate,4,1.0,30.0
2159,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato,2.9583333333333313,2,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,57.68529135848911,54.334992353216144,,plate,4,1.0,30.0
2160,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato,2.999999999999998,2,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.79607288400962,55.213508434255786,,plate,4,1.0,30.0
2161,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.0416666666666643,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2162,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.083333333333331,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2163,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.1249999999999973,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2164,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.166666666666664,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2165,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.2083333333333304,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2166,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.249999999999997,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2167,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.2916666666666634,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2168,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.33333333333333,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2169,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.3749999999999964,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2170,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.416666666666663,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2171,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.4583333333333295,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2172,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.499999999999996,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2173,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2174,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2175,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.6249999999999956,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2176,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2177,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2178,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2179,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.7916666666666616,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2180,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.833333333333328,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2181,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2182,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.916666666666661,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2183,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2184,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,3.9999999999999942,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2185,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2186,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2187,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2188,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2189,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2190,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2191,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2192,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2193,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2194,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2195,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2196,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2197,0,1,,0,2,None_cut,3.666666666666662,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2198,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2199,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2200,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2201,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2202,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2203,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2204,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2205,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2206,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2207,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2208,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2209,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2210,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2211,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2212,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2213,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2214,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2215,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2216,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2217,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,4,1.0,30.0
2218,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2219,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2220,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2221,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2222,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2223,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2224,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2225,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2226,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2227,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2228,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2229,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2230,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2231,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2232,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2233,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2234,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
2235,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,4,1.0,30.0
