tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,635d5db9c74d4a12_score,player_00019c5a_x,player_00019c5a_y,player_00019c5a_move_target,player_00019c5a_item,player_00019c5a_score,player_00019c5a_cut_speed,player_00019c5a_speed,player_37af36eb_x,player_37af36eb_y,player_37af36eb_move_target,player_37af36eb_item,player_37af36eb_score,player_37af36eb_cut_speed,player_37af36eb_speed,c4b7d3d7b9cb11ef_score,1dfd5700d589033a_message,40051cfb14e09f95_score
4021,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.24463778222086,39.902335572566344,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4022,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.99472547502755,39.917141798509775,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4023,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.74481316783424,39.931948024453206,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4024,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.49490086064093,39.94675425039664,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4025,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.24498855344761,39.96156047634007,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4026,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.9950762462543,39.97636670228327,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4027,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.74516393906099,39.99117292822635,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4028,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.49520253103098,39.99778761283382,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4029,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.24520254377215,39.997966086391884,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4030,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.99520255651332,39.99814455994995,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4031,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.74520256925449,39.998323033508015,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4032,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.49520258199566,39.99850150706608,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4033,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.24520259473682,39.998679980624146,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4034,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4035,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.74520262021916,39.99903692774028,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4036,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.49520263296033,39.99921540129834,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4037,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.2452026457015,39.99939387485641,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4038,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.99520265844266,39.999572348414475,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4039,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.74520267118383,39.99975082197275,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4040,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.495202683925,39.99992929553117,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4041,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.5193913528273,40.66763899269328,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4042,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.6301659131489,41.54614802362497,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4043,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.7409404734705,42.42465705455686,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4044,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.8517150337921,43.303166085489146,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4045,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.9624895941137,44.181675116421424,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4046,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.07326415443531,45.0601841473537,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4047,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.18403871475691,45.93869317828598,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4048,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.29481327507851,46.817202209218266,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4049,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.40558783540011,47.695711240150544,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4050,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.516362395721714,48.57422027108282,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4051,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.627136956043316,49.4527293020151,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4052,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.73791151636492,50.331238332947386,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4053,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.84868607668652,51.209747363879664,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4054,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.95946063700812,52.08825639481194,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4055,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.07023519732972,52.96676542574422,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4056,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.181009757651324,53.8452744566765,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4057,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.291784317972926,54.723783487608785,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4058,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.40255887829453,55.60229251854106,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4059,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4060,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4061,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4062,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4063,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4064,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4065,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4066,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4067,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4068,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4069,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4070,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4071,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4072,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4073,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4074,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4075,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4076,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4077,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4078,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4079,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4080,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4081,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4082,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4083,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4084,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4085,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
4086,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,1,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,1.0
