tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,06d20821cd4a44b7_score,player_24a458af_x,player_24a458af_y,player_24a458af_move_target,player_24a458af_item,player_24a458af_score,player_24a458af_cut_speed,player_24a458af_speed,player_bda21d11_x,player_bda21d11_y,player_bda21d11_move_target,player_bda21d11_item,player_bda21d11_score,player_bda21d11_cut_speed,player_bda21d11_speed
1948,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.23512438000594,93.10056343476481,,,0,1.0,30.0,72.0,56.0,,tomato,0,1.0,30.0
1949,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.11350095383244,93.98991971576356,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1950,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.99187752765894,94.87927599676232,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1951,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.87025410148544,95.76863227776107,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1952,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.748630675311944,96.65798855875983,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1953,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.62700724913861,97.54734483975858,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1954,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.50538382296532,98.43670112075733,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1955,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.38376039679203,99.32605740175609,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1956,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.26213697061874,100.21541368275484,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1957,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.140513544445454,101.1047699637536,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1958,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.01889011827217,101.99412624475235,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1959,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.897266692098874,102.8834825257511,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1960,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.77564326592559,103.77283880674986,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1961,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.66934412561625,102.97004275038603,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1962,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.56368349721791,102.09674034663209,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1963,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.45802286881957,101.22343794287815,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1964,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.35236224042123,100.35013553912421,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1965,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.24670161202289,99.47683313537027,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1966,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.14104098362455,98.60353073161633,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1967,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.03538035522621,97.73022832786239,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1968,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.92971972682787,96.85692592410845,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1969,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.82405909842953,95.98362352035451,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1970,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.71839847003062,95.11032111660057,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1971,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.61273784163157,94.23701871284663,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1972,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.50707721323252,93.3637163090927,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1973,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.40141658483347,92.49041390533876,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1974,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.29575595643442,91.61711150158482,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1975,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.19009532803537,90.74380909783078,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1976,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.08443469963632,89.87050669407655,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1977,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.97877407123727,88.99720429032232,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1978,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.8722871597113,88.12306559070046,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1979,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.75629799222585,87.23930948860081,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1980,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.6403088247404,86.35555338650116,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1981,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.52431965725495,85.4717972844015,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1982,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.4083304897695,84.58804118230185,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1983,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.29234132228405,83.7042850802022,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1984,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.1763521547986,82.82052897810254,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1985,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.06036298731314,81.93677287600289,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1986,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.94437381982745,81.05301677390324,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1987,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.82838465234138,80.16926067180358,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1988,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.71239548485534,79.28550456970393,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1989,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.59640631736927,78.40174846760428,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1990,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.48041714988321,77.51799236550463,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1991,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.36442798239715,76.63423626340497,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1992,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.2484388149111,75.75048016130532,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1993,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.13244964742503,74.86672405920567,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1994,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.01646047993897,73.98296795710601,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1995,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.90047131245291,73.09921185500636,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1996,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.78448214496684,72.2154557529067,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1997,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.81712324037926,70.97287199259588,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1998,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.83238944319777,69.72296521885218,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
1999,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.84765564601628,68.47305844510848,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
2000,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.86292184883479,67.22315167136477,,,0,1.0,30.0,72.0,56.0,,,0,1.0,30.0
2001,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.8781880516533,65.97324489762107,,,0,1.0,30.0,72.88388347648305,55.11611652351695,,,0,1.0,30.0
2002,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.8934542544718,64.72333812387737,,,0,1.0,30.0,73.7677669529661,54.2322330470339,,,0,1.0,30.0
2003,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.90872045729031,63.47343135013336,,,0,1.0,30.0,74.65165042944915,53.34834957055085,,,0,1.0,30.0
2004,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.92398666010882,62.22352457638895,,,0,1.0,30.0,75.5355339059322,52.4644660940678,,,0,1.0,30.0
2005,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.93925286292678,60.97361780264453,,,0,1.0,30.0,76.41941738241525,51.58058261758475,,,0,1.0,30.0
2006,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.95451906574458,59.72371102890012,,,0,1.0,30.0,77.3033008588983,50.6966991411017,,,0,1.0,30.0
2007,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.96978526856238,58.473804255155706,,,0,1.0,30.0,78.18718433538135,49.812815664618654,,,0,1.0,30.0
2008,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.98505147138019,57.22389748141129,,,0,1.0,30.0,79.0710678118644,48.928932188135605,,,0,1.0,30.0
2009,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.99760351319388,55.97397392947294,,,0,1.0,30.0,79.95495128834744,48.045048711652555,,,0,1.0,30.0
2010,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.99779104376664,54.72397394353998,,,0,1.0,30.0,80.8388347648305,47.161165235169506,,,0,1.0,30.0
2011,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.9979785743394,53.47397395760702,,,0,1.0,30.0,81.72271824131354,46.277281758686456,,,0,1.0,30.0
2012,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.99816610491216,52.22397397167406,,,0,1.0,30.0,82.6066017177966,45.39339828220341,,,0,1.0,30.0
2013,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.99835363548492,50.973973985741104,,,0,1.0,30.0,83.49048519427964,44.50951480572036,,,0,1.0,30.0
2014,0,1,tomato_salad,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.99854116605768,49.723973999808145,,,0,1.0,30.0,84.37436867076269,43.62563132923731,,,0,1.0,30.0
