tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,ed75a78a747a4816_score,player_e8521d04_x,player_e8521d04_y,player_e8521d04_move_target,player_e8521d04_item,player_e8521d04_score,player_e8521d04_cut_speed,player_e8521d04_speed,player_bea759d7_x,player_bea759d7_y,player_bea759d7_move_target,player_bea759d7_item,player_bea759d7_score,player_bea759d7_cut_speed,player_bea759d7_speed,ed9fe14b8a111079_score,aa5087460927f6b4_message,658dfed52bd94555_score
3428,test,True,0,1,tomato,1.6250000000000007,1,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.2452026457015,39.99939387485641,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3429,test,True,0,1,tomato,1.6666666666666674,1,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.99520265844266,39.999572348414475,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3430,test,True,0,1,tomato,1.7083333333333341,1,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.74520267118383,39.99975082197275,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3431,test,True,0,1,tomato,1.7500000000000009,1,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.495202683925,39.99992929553117,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3432,test,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.5193913528273,40.66763899269328,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3433,test,True,0,1,tomato,1.8333333333333344,1,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.6301659131489,41.54614802362497,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3434,test,True,0,1,tomato,1.875000000000001,1,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.7409404734705,42.42465705455686,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3435,test,True,0,1,tomato,1.9166666666666679,1,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.8517150337921,43.303166085489146,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3436,test,True,0,1,tomato,1.9583333333333346,1,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.9624895941137,44.181675116421424,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3437,test,True,0,1,tomato,2.0000000000000013,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.07326415443531,45.0601841473537,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3438,test,True,0,1,tomato,2.041666666666668,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.18403871475691,45.93869317828598,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3439,test,True,0,1,tomato,2.0833333333333344,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.29481327507851,46.817202209218266,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3440,test,True,0,1,tomato,2.125000000000001,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.40558783540011,47.695711240150544,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3441,test,True,0,1,tomato,2.1666666666666674,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.516362395721714,48.57422027108282,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3442,test,True,0,1,tomato,2.208333333333334,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.627136956043316,49.4527293020151,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3443,test,True,0,1,tomato,2.2500000000000004,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.73791151636492,50.331238332947386,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3444,test,True,0,1,tomato,2.291666666666667,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.84868607668652,51.209747363879664,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3445,test,True,0,1,tomato,2.3333333333333335,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.95946063700812,52.08825639481194,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3446,test,True,0,1,tomato,2.375,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.07023519732972,52.96676542574422,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3447,test,True,0,1,tomato,2.4166666666666665,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.181009757651324,53.8452744566765,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3448,test,True,0,1,tomato,2.458333333333333,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.291784317972926,54.723783487608785,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3449,test,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.40255887829453,55.60229251854106,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3450,test,True,0,1,tomato,2.541666666666666,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3451,test,True,0,1,tomato,2.5833333333333326,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3452,test,True,0,1,tomato,2.624999999999999,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3453,test,True,0,1,tomato,2.6666666666666656,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3454,test,True,0,1,tomato,2.708333333333332,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3455,test,True,0,1,tomato,2.7499999999999987,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3456,test,True,0,1,tomato,2.791666666666665,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3457,test,True,0,1,tomato,2.8333333333333317,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3458,test,True,0,1,tomato,2.8749999999999982,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3459,test,True,0,1,tomato,2.9166666666666647,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3460,test,True,0,1,tomato,2.9583333333333313,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3461,test,True,0,1,tomato,2.999999999999998,2,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3462,test,True,0,1,tomato_cut,3.0416666666666643,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3463,test,True,0,1,tomato_cut,3.083333333333331,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3464,test,True,0,1,tomato_cut,3.1249999999999973,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3465,test,True,0,1,tomato_cut,3.166666666666664,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3466,test,True,0,1,tomato_cut,3.2083333333333304,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3467,test,True,0,1,tomato_cut,3.249999999999997,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3468,test,True,0,1,tomato_cut,3.2916666666666634,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3469,test,True,0,1,tomato_cut,3.33333333333333,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3470,test,True,0,1,tomato_cut,3.3749999999999964,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3471,test,True,0,1,tomato_cut,3.416666666666663,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3472,test,True,0,1,tomato_cut,3.4583333333333295,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,54.749999999999716,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3473,test,True,0,1,tomato_cut,3.499999999999996,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,53.49999999999943,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3474,test,True,0,1,tomato_cut,3.5416666666666625,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,52.24999999999915,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3475,test,True,0,1,tomato_cut,3.583333333333329,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,50.99999999999886,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3476,test,True,0,1,tomato_cut,3.6249999999999956,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,49.74999999999858,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3477,test,True,0,1,tomato_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,48.499999999998295,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3478,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,47.24999999999801,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3479,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,45.999999999997726,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3480,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,44.74999999999744,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3481,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,43.49999999999716,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
3482,test,True,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,42.249999999996874,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3483,test,True,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.99999999999659,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3484,test,True,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3485,test,True,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,tomato_cut,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3486,test,True,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,tomato_cut,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3487,test,True,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,tomato_cut,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3488,test,True,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,tomato_cut,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3489,test,True,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,tomato_cut,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3490,test,True,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,tomato_cut,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3491,test,True,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,tomato_cut,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
