tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,03777429c0e43c71_score,player_97ca58e6_x,player_97ca58e6_y,player_97ca58e6_move_target,player_97ca58e6_item,player_97ca58e6_score,player_97ca58e6_cut_speed,player_97ca58e6_speed,player_d7ebe5a4_x,player_d7ebe5a4_y,player_d7ebe5a4_move_target,player_d7ebe5a4_item,player_d7ebe5a4_score,player_d7ebe5a4_cut_speed,player_d7ebe5a4_speed,636d5505769ae6a2_score,a268e301d7e5ebd6_message,8070462c9f45f0c6_score
3033,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,26.24999999999851,,,0,1.0,30.0,,,0.0
3034,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.999999999998582,,,0,1.0,30.0,,,0.0
3035,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,,0,1.0,30.0,,,0.0
3036,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3037,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3038,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3039,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3040,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3041,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3042,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3043,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3044,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3045,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3046,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3047,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3048,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3049,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3050,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3051,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3052,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3053,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3054,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3055,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.88388347648305,39.11611652351695,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3056,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.7677669529661,38.2322330470339,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3057,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.65165042944915,37.34834957055085,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3058,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.535533905932198,36.4644660940678,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3059,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.419417382415247,35.58058261758475,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3060,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.303300858898297,34.6966991411017,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3061,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.187184335381346,33.812815664618654,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3062,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.071067811864395,32.928932188135605,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3063,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.954951288347445,32.045048711652555,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3064,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.838834764830494,31.161165235169506,,,0,1.0,30.0,86.74999999999972,24.0,,tomato,0,1.0,30.0,,,0.0
3065,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.033055189936846,30.791926049465133,,,0,1.0,30.0,85.49999999999943,24.0,,tomato,0,1.0,30.0,,,0.0
3066,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.2272756150432,30.42268686376076,,,0,1.0,30.0,84.24999999999915,24.0,,tomato,0,1.0,30.0,,,0.0
3067,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.42149604014955,30.053447678056386,,,0,1.0,30.0,82.99999999999886,24.0,,tomato,0,1.0,30.0,,,0.0
3068,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.6157164652559,29.684208492352013,,,0,1.0,30.0,81.74999999999858,24.0,,tomato,0,1.0,30.0,,,0.0
3069,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.80993689036208,29.31496930664764,,,0,1.0,30.0,80.4999999999983,24.0,,tomato,0,1.0,30.0,,,0.0
3070,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.00415731546797,28.945730120943267,,,0,1.0,30.0,79.24999999999801,24.0,,tomato,0,1.0,30.0,,,0.0
3071,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.19837774057385,28.576490935238894,,,0,1.0,30.0,77.99999999999773,24.0,,tomato,0,1.0,30.0,,,0.0
3072,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.39259816567973,28.20725174953452,,,0,1.0,30.0,76.74999999999744,24.0,,tomato,0,1.0,30.0,,,0.0
3073,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.586818590785626,27.838012563830148,,,0,1.0,30.0,75.49999999999716,24.0,,tomato,0,1.0,30.0,,,0.0
3074,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.78103901589151,27.468773378125775,,,0,1.0,30.0,74.24999999999687,24.0,,tomato,0,1.0,30.0,,,0.0
3075,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.975259440997405,27.0995341924214,,,0,1.0,30.0,72.99999999999659,24.0,,tomato,0,1.0,30.0,,,0.0
3076,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.169479866103295,26.73029500671703,,,0,1.0,30.0,71.7499999999963,24.0,,tomato,0,1.0,30.0,,,0.0
3077,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.363700291209184,26.361055821012656,,,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,0.0
3078,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.55792071631507,25.991816635308282,,,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,0.0
3079,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.75214114142095,25.62257744960391,,,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,0.0
3080,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.946361566526846,25.253338263899536,,,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,0.0
3081,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.14058199163273,24.884099078195163,,,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,0.0
3082,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.33480241673862,24.51485989249079,,,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,0.0
3083,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.52902284184451,24.145620706786417,,,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,0.0
3084,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.48970484869276,24.73582141112493,,,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,0.0
3085,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.38062862671081,25.612608056645087,,,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,0.0
3086,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.27155240472886,26.489394702165242,,,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,0.0
3087,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.16247618274691,27.366181347685398,,,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,0.0
3088,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.053399960764956,28.242967993205554,,,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,0.0
3089,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.944323738783005,29.11975463872571,,,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,0.0
3090,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.835247516801054,29.996541284245865,,,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,0.0
3091,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.7261712948191,30.87332792976602,,,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,0.0
3092,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.61709507283715,31.750114575286176,,,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,0.0
3093,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.5080188508548,32.62690122080633,,,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,0.0
3094,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.39894262887213,33.50368786632649,,,0,1.0,30.0,69.24999999999574,24.0,,tomato,0,1.0,30.0,,,0.0
3095,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.28986640688947,34.38047451184664,,,0,1.0,30.0,67.99999999999545,24.0,,tomato,0,1.0,30.0,,,0.0
3096,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.18079018490731,35.2572611573668,,,0,1.0,30.0,66.74999999999517,24.0,,tomato,0,1.0,30.0,,,0.0
3097,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.0717139629256,36.134047802886954,,,0,1.0,30.0,65.49999999999488,24.0,,tomato,0,1.0,30.0,,,0.0
3098,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.9626377409439,37.01083444840711,,,0,1.0,30.0,64.2499999999946,24.0,,tomato,0,1.0,30.0,,,0.0
3099,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.85356151896221,37.887621093927265,,,0,1.0,30.0,62.999999999994316,24.0,,tomato,0,1.0,30.0,,,0.0
3100,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.74448529698051,38.76440773944742,,,0,1.0,30.0,61.74999999999403,24.0,,tomato,0,1.0,30.0,,,0.0
3101,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.63540907499882,39.64119438496758,,,0,1.0,30.0,60.49999999999375,24.0,,tomato,0,1.0,30.0,,,0.0
3102,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.52924660894779,39.10055960115106,,,0,1.0,30.0,59.24999999999346,24.0,,tomato,0,1.0,30.0,,,0.0
3103,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.42376761651012,38.22744324749014,,,0,1.0,30.0,57.99999999999318,24.0,,tomato,0,1.0,30.0,,,0.0
3104,test,True,0,1,,0.0,0,0,2,,0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.31828862407245,37.354326893829345,,,0,1.0,30.0,56.749999999992895,24.0,,tomato,0,1.0,30.0,,,0.0
