tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,2c412805ea4772d0_score,player_4e6a465c_x,player_4e6a465c_y,player_4e6a465c_move_target,player_4e6a465c_item,player_4e6a465c_score,player_4e6a465c_cut_speed,player_4e6a465c_speed,player_16ee464c_x,player_16ee464c_y,player_16ee464c_move_target,player_16ee464c_item,player_16ee464c_score,player_16ee464c_cut_speed,player_16ee464c_speed,5acc9c1eec33d189_score,195204d0d3405aa4_message,0fdcc0a4829ef8cb_score
4411,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.49999999999943,40.0,,tomato_cut,0,1.0,30.0,73.2981329630446,38.70402981126391,,,0,1.0,30.0,,,0.0
4412,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.24999999999915,40.0,,tomato_cut,0,1.0,30.0,74.18195142839161,37.820081328425545,,,0,1.0,30.0,,,0.0
4413,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.99999999999886,40.0,,tomato_cut,0,1.0,30.0,75.06576989373863,36.93613284558718,,,0,1.0,30.0,,,0.0
4414,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.74999999999858,40.0,,tomato_cut,0,1.0,30.0,75.94958835908565,36.05218436274882,,,0,1.0,30.0,,,0.0
4415,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.4999999999983,40.0,,tomato_cut,0,1.0,30.0,76.83340682443267,35.168235879910455,,,0,1.0,30.0,,,0.0
4416,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.24999999999801,40.0,,tomato_cut,0,1.0,30.0,77.71722528977969,34.28428739707209,,,0,1.0,30.0,,,0.0
4417,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.99999999999773,40.0,,tomato_cut,0,1.0,30.0,78.60104375512671,33.40033891423372,,,0,1.0,30.0,,,0.0
4418,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.74999999999744,40.0,,tomato_cut,0,1.0,30.0,79.48486222047373,32.51639043139536,,,0,1.0,30.0,,,0.0
4419,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.49999999999716,40.0,,tomato_cut,0,1.0,30.0,80.36868068582075,31.632441948557066,,,0,1.0,30.0,,,0.0
4420,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.24999999999687,40.0,,tomato_cut,0,1.0,30.0,81.25249915116777,30.748493465718873,,,0,1.0,30.0,,,0.0
4421,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.99999999999659,40.0,,tomato_cut,0,1.0,30.0,82.13631761651479,29.86454498288068,,,0,1.0,30.0,,,0.0
4422,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.87983173883686,40.31621556657754,,tomato_cut,0,1.0,30.0,83.0201360818618,28.980596500042488,,,0,1.0,30.0,,,0.0
4423,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.9904754578381,41.19459214040404,,tomato_cut,0,1.0,30.0,83.90395454720883,28.096648017204295,,,0,1.0,30.0,,,0.0
4424,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.10111917683935,42.07296871423054,,tomato_cut,0,1.0,30.0,84.78777301255585,27.212699534366102,,,0,1.0,30.0,,,0.0
4425,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.2117628958406,42.95134528805704,,tomato_cut,0,1.0,30.0,85.67159147790287,26.3287510515278,,,0,1.0,30.0,,,0.0
4426,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.32240661484184,43.82972186188354,,tomato_cut,0,1.0,30.0,86.55540994324988,25.44480256868925,,,0,1.0,30.0,,,0.0
4427,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.43305033384308,44.70809843571004,,tomato_cut,0,1.0,30.0,87.4392284085969,24.560854085850703,,,0,1.0,30.0,,,0.0
4428,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.54369405284433,45.58647500953654,,tomato_cut,0,1.0,30.0,88.0,24.0,,,0,1.0,30.0,,,0.0
4429,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.65433777184558,46.46485158336304,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4430,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.76498149084682,47.34322815718954,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4431,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.87562520984797,48.22160473101604,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4432,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.9862689288485,49.099981304842544,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4433,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.09691264784904,49.978357878669044,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4434,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.20755636684957,50.856734452495544,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4435,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.31820008585011,51.735111026322045,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4436,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.42884380485064,52.613487600148545,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4437,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.53948752385118,53.491864173975046,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4438,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.650131242851714,54.370240747801546,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4439,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.76077496185225,55.24861732162794,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4440,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4441,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4442,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4443,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4444,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4445,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4446,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4447,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4448,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4449,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4450,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4451,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4452,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4453,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4454,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.88388347648305,55.11611652351695,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4455,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.7677669529661,54.2322330470339,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4456,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.65165042944915,53.34834957055085,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4457,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.5355339059322,52.4644660940678,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4458,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.41941738241525,51.58058261758475,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4459,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.3033008588983,50.6966991411017,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4460,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.187184335381346,49.812815664618654,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4461,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.071067811864395,48.928932188135605,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4462,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.954951288347445,48.045048711652555,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4463,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.8388347648305,47.161165235169506,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4464,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.72271824131354,46.277281758686456,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4465,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.6066017177966,45.39339828220341,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4466,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.49048519427964,44.50951480572036,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4467,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.37436867076269,43.62563132923731,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4468,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.25825214724574,42.74174785275426,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4469,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.14213562372879,41.85786437627121,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4470,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.02601910021184,40.97398089978816,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4471,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.27396631911608,40.90237266820557,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4472,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.52191353802033,40.8307644366226,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4473,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.76986075692457,40.75915620503963,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4474,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.01780797582882,40.68754797345666,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4475,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.26575519473306,40.61593974187369,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
4476,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.5137024136373,40.54433151029072,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
